p,variable,h,point,lo68,hi68,lo90,hi90
3,yield_5y,5,0.005946901064469662,0.0037231419924524576,0.008698269468850309,0.0025368179926387514,0.010673555388258399
3,yield_5y,6,0.00538818252966803,0.0032870286436970392,0.008512286123256869,0.0018712100604125522,0.010655228965406806
3,yield_5y,7,0.004735722959060983,0.002681928643820406,0.008190338849767251,0.0010381207090516828,0.01049817767291098
3,yield_5y,8,0.004071846787700518,0.0020859310710331816,0.007841199350837392,2.4248212900777742e-4,0.009997759928526237
3,yield_5y,9,0.0034209488899097492,0.001526161738355482,0.007456494209657232,-4.544005056140644e-4,0.009872082124702287
3,yield_5y,10,0.002762381464709295,0.0010149775766809647,0.007014726820291106,-0.0011568479558879494,0.009492606124707485
3,yield_5y,11,0.002100377320855679,4.39557512084611e-4,0.006653794357462983,-0.0019046557514269553,0.009242940517475887
3,yield_5y,12,0.0014459565148363625,-1.6851493086684306e-4,0.006265462196151299,-0.002297189030434171,0.00894381242417338
3,yield_5y,13,8.112597198122401e-4,-7.68918873396507e-4,0.0059250149366970525,-0.0032401354884557354,0.008508782286414418
3,yield_5y,14,2.0215503807834886e-4,-0.001291955345321817,0.005583150304055756,-0.0037481836128626187,0.00823514910480248
3,yield_5y,15,-3.7780796986767095e-4,-0.0018814146651383577,0.00516558023195223,-0.004207446968489306,0.007876445981377208
3,yield_5y,16,-9.255946646476462e-4,-0.002308105758930869,0.004749111514947792,-0.004814231965472724,0.007585895309977009
3,yield_5y,17,-0.0014382041671559317,-0.002846123463515067,0.004429404649115247,-0.005445458338322814,0.007301882306096017
3,yield_5y,18,-0.0019134975645851056,-0.003397887940302398,0.004149453103601718,-0.005933043125846352,0.00695490364231446
3,yield_5y,19,-0.0023502377459405383,-0.0038362713882999096,0.0037004389357782677,-0.006263050819309103,0.006601636082384394
3,yield_5y,20,-0.0027478819608745216,-0.004341550869266146,0.003331733467060367,-0.006698203263382575,0.006291705083551897
3,yield_5y,21,-0.0031063243229019523,-0.0047242666805439575,0.0030624505438487017,-0.007283261424174362,0.0060248713306409706
3,yield_5y,22,-0.003425819061845494,-0.00512753931073633,0.0028028640978150577,-0.007841651490985282,0.005717122515374108
3,yield_5y,23,-0.003706944451386011,-0.005450257916774848,0.002684104727087817,-0.008243464583572328,0.00544789711965362
3,yield_5y,24,-0.003950560657477564,-0.005607662297637097,0.0024696951015886087,-0.008301028622063743,0.005144055684459619
3,yield_5y,25,-0.004157750227092822,-0.005816094869755063,0.0022219872683822335,-0.008574028914346625,0.004865326000004644
3,yield_5y,26,-0.004329769986288171,-0.005927635577982809,0.001947014314724957,-0.008804443325006647,0.004561524633852571
3,yield_5y,27,-0.004468016868730549,-0.005978890793696114,0.0018245020076248,-0.009185070866297093,0.0044063006283522055
3,yield_5y,28,-0.004574002897366579,-0.006013580607948971,0.0016754738634426974,-0.009300059269698029,0.004227014881017463
3,yield_5y,29,-0.004649333080024023,-0.0060797121926546545,0.0013184005722805432,-0.009411467850514051,0.004093647054035275
3,yield_5y,30,-0.004695685616405556,-0.006062133330217088,0.0012217556474106175,-0.009475107859009818,0.003943622848368853
3,yield_5y,31,-0.004714794673410826,-0.006174939595201526,0.001074658664684579,-0.009506090484365742,0.0037739395087503444
3,yield_5y,32,-0.004708435583813141,-0.006094252762050368,0.0010301933614240831,-0.009534603688270272,0.003622499433760135
3,yield_5y,33,-0.004678411634856964,-0.006141995972066213,9.232277006504422e-4,-0.009584873174738157,0.0034030474746068336
3,yield_5y,34,-0.004626541872775132,-0.006129409314096772,8.575522129957785e-4,-0.009582927938118095,0.0031944231723955727
3,yield_5y,35,-0.0045546496744562626,-0.0058800415046818145,7.652372024519198e-4,-0.00951748731603914,0.0030138335395162733
3,yield_5y,36,-0.004464552026007879,-0.005813983750362241,7.677021620683077e-4,-0.009368874088682718,0.002897756308742522
3,yield_5y,37,-0.0043580494592010246,-0.005799681823128389,7.394524640552883e-4,-0.009195652601659566,0.002751578637759282
3,yield_5y,38,-0.004236916608953227,-0.005675403102788441,7.108193522992076e-4,-0.008960746594847309,0.0027251488780439983
3,yield_5y,39,-0.004102893385406067,-0.00553652525545858,6.814348193823572e-4,-0.00883982955137147,0.002712303767760067
3,yield_5y,40,-0.003957676786667956,-0.0053767161212398525,6.913817723855067e-4,-0.008575475290335293,0.0025737987929171174
3,yield_5y,41,-0.0038029133894935704,-0.005210774549841901,7.366606770461279e-4,-0.008467381590189834,0.0025383292005413333
3,yield_5y,42,-0.0036401925525121493,-0.005012105951554919,7.275124044787203e-4,-0.008373406725409713,0.002443647596617595
3,yield_5y,43,-0.003471040358846607,-0.004736576245052428,7.648926473996119e-4,-0.0078123389156903745,0.002312142037748035
3,yield_5y,44,-0.003296914316778683,-0.004634470219112994,7.918509576196606e-4,-0.007660982465142155,0.0023161419585941826
3,yield_5y,45,-0.0031191988280415677,-0.004461314362404229,8.211163745802942e-4,-0.00741458300621985,0.002450481275935956
3,yield_5y,46,-0.00293920142338729,-0.004217478280214741,8.26395653062101e-4,-0.007133882918717576,0.0022840613047995905
3,yield_5y,47,-0.0027581497550735285,-0.003894516066813505,8.515959251491235e-4,-0.006973912223378108,0.0023629188703685345
3,yield_5y,48,-0.0025771893268237344,-0.003685566591127333,8.918677106815342e-4,-0.00676411993336664,0.0024671899460103055
3,yield_10y,0,0.006765101101158276,0.005439968907762533,0.007930325271199181,0.004888005759947567,0.008833244838131873
3,yield_10y,1,0.0075018808713453004,0.005824223347552975,0.00900643958625005,0.0049792606928316455,0.009969118001059995
3,yield_10y,2,0.006179802691258269,0.004516839841351799,0.008141209566801748,0.003424878672901715,0.00947911535963108
3,yield_10y,3,0.00576331535625952,0.003967579954958749,0.007877443286969772,0.00287830665242784,0.009172946178361613
3,yield_10y,4,0.0054199360010596,0.003354979560083234,0.00757442345405805,0.0022799973883650968,0.009197136694083162
3,yield_10y,5,0.005086654841670284,0.0030023248568170242,0.007478381972454457,0.001991360902743226,0.009254506719933886
3,yield_10y,6,0.004585761855725915,0.0025663598855863463,0.007299091997705889,0.0012925697957069423,0.009090398870209512
3,yield_10y,7,0.003999175799932618,0.0020824854261256697,0.007012940580925398,5.374146833236231e-4,0.008930052313762706
3,yield_10y,8,0.003411809441804856,0.0015923796924294604,0.006746445841808038,-6.816695879962422e-5,0.008579075206088535
3,yield_10y,9,0.0028428176152205087,0.0010791036492253043,0.006356485196954023,-6.38997874699207e-4,0.008315296492117014
3,yield_10y,10,0.0022705770788520115,6.103416543527167e-4,0.006009728158254594,-0.00112532787891118,0.008028687694239601
3,yield_10y,11,0.0016972437839362347,8.929407809803298e-5,0.00575551583860624,-0.0018676536183553812,0.0077293685225628865
3,yield_10y,12,0.00113272502187632,-4.687984641191451e-4,0.005444277576805363,-0.0023870659699455994,0.007522541951664408
3,yield_10y,13,5.876655370256249e-4,-9.654414754662747e-4,0.0050800127801823095,-0.002941978958407409,0.007229216310649589
3,yield_10y,14,6.686262349899398e-5,-0.0014732543758831673,0.004685322328767262,-0.0034719105244282703,0.006848509249489211
3,yield_10y,15,-4.270914960927087e-4,-0.001824720281571037,0.004384234751798933,-0.0038304605512598303,0.006545814381071879
3,yield_10y,16,-8.918722498281644e-4,-0.002321308179916453,0.004025332778853137,-0.004319860381631074,0.00633842805600736
3,yield_10y,17,-0.0013250706003865328,-0.0028203404463290316,0.003770568365356523,-0.004732367510430291,0.006132805981989021
3,yield_10y,18,-0.0017250040265257601,-0.003202829199644922,0.003456171406012769,-0.0052492480518547486,0.005794082152863839
3,yield_10y,19,-0.002090789330235145,-0.0034862788934649216,0.0031502004231837325,-0.005635584683105218,0.0054438258997876994
3,yield_10y,20,-0.0024221390032665257,-0.0038313089427238966,0.002817720485834596,-0.006019134099663839,0.005153083660322933
3,yield_10y,21,-0.0027191251122581275,-0.0042563547303982995,0.0025929371526942353,-0.006366635057201643,0.004946899301940259
3,yield_10y,22,-0.0029821141598244437,-0.004483604533604471,0.002405102879984289,-0.006819882515022465,0.004700250033156831
3,yield_10y,23,-0.0032117430757132156,-0.004729467321772927,0.002224034146081526,-0.007175549116872071,0.004418929309683031
3,yield_10y,24,-0.0034088846841401096,-0.004948979433361125,0.002036678562032511,-0.0074169529691536056,0.004143091897521825
3,yield_10y,25,-0.0035745953003399732,-0.005031408164499453,0.0018135856888162028,-0.007675786715169913,0.003954951790019903
3,yield_10y,26,-0.003710072148188643,-0.005122240235989013,0.0016136964290774866,-0.008084442903316849,0.0036873835501066536
3,yield_10y,27,-0.003816623893966008,-0.005210050470425102,0.0014308453510841956,-0.008279865081405973,0.00355751089970432
3,yield_10y,28,-0.00389564931799264,-0.005206790254499978,0.0012375308743778255,-0.008290696482746142,0.003467856154305501
3,yield_10y,29,-0.0039486183142146605,-0.005324235035108431,0.001055179197248739,-0.008360131095784195,0.003298728708542204
3,yield_10y,30,-0.003977054743969529,-0.005401922699678116,9.709555368779584e-4,-0.008399107098007948,0.003152250142141325
3,yield_10y,31,-0.003982521584340254,-0.005421614522821579,8.249474573186525e-4,-0.008411692174012619,0.0029758624684389163
3,yield_10y,32,-0.0039666082919263355,-0.005337791377338034,7.405803462599119e-4,-0.008400278812465611,0.002866437759902753
3,yield_10y,33,-0.0039309196243386855,-0.00532157353127524,7.102184946274239e-4,-0.00838658583257843,0.002762678074139182
3,yield_10y,34,-0.003877065387760314,-0.005264568873380502,6.206031542664595e-4,-0.008277091440920262,0.0026171795299580894
3,yield_10y,35,-0.0038066508935335986,-0.005111724277223985,6.070274061468632e-4,-0.008135101374368757,0.0025190246666817336
3,yield_10y,36,-0.0037212680743625433,-0.005090971949038082,6.022510953931303e-4,-0.007964134057238626,0.0023694934250083435
3,yield_10y,37,-0.003622487212692161,-0.0050186710820252405,5.174848600777282e-4,-0.007840945317861572,0.002246374344695029
3,yield_10y,38,-0.003511849238519847,-0.004849170857755149,5.45089233262086e-4,-0.007679647956351135,0.0021929731374193597
3,yield_10y,39,-0.0033908585812164344,-0.004764725525821741,5.678067210706146e-4,-0.007553480131292422,0.0021679719882260807
3,yield_10y,40,-0.003260976590365945,-0.004579503036804178,5.947036698257903e-4,-0.007323733233198265,0.0020969338659629373
3,yield_10y,41,-0.003123615551546053,-0.0043965592347714735,6.102786638215493e-4,-0.007297536134500743,0.0020722228605760096
3,yield_10y,42,-0.00298013332099887,-0.00424083265120293,6.151430406259937e-4,-0.00711654248627752,0.002033558157412235
3,yield_10y,43,-0.002831828596927426,-0.004078413019406165,6.649583679837835e-4,-0.0065460871493675825,0.002046600746055333
3,yield_10y,44,-0.002679936838867894,-0.003972017790863666,6.832204421544787e-4,-0.006458577193353459,0.0019967378427088924
3,yield_10y,45,-0.0025256268395706417,-0.003785872049087683,7.141480849688045e-4,-0.00628173067441451,0.001967408151131555
3,yield_10y,46,-0.002369997945912628,-0.003562548231904157,7.334172381627407e-4,-0.006158022750945988,0.0019811399261217316
3,yield_10y,47,-0.002214077917271127,-0.0032696570611153854,7.6583747053471e-4,-0.0060146230347158,0.002084566293442683
3,yield_10y,48,-0.0020588214024180704,-0.0030292150224044603,7.987083829313939e-4,-0.005853613218493947,0.0021898112764746494
3,cambio_usd,0,0.1539289456664512,0.11485745426402855,0.179637650455468,0.09778196008367256,0.21143606593626085
3,cambio_usd,1,0.17739427042965625,0.12837630944411105,0.22181629437749106,0.10188501527746112,0.26580264215263544
3,cambio_usd,2,0.15081176466969712,0.09706079675078799,0.2128283174319528,0.06534552887706539,0.24880496234730354
3,cambio_usd,3,0.12157893484480037,0.06281865337555705,0.1944944037708648,0.027055063791827774,0.23139499044270231
3,cambio_usd,4,0.10059515375489372,0.039725414438525515,0.1771656469352765,0.0029227320964056902,0.22529147423050055
3,cambio_usd,5,0.08773060404877064,0.026129866793134286,0.1665574732101042,-0.018195427955338597,0.2232602545348318
3,cambio_usd,6,0.07202349580527834,0.011285387638185875,0.1564136092461279,-0.03677919424813532,0.21500512130582305
3,cambio_usd,7,0.05544632416100718,-0.0049882631875223515,0.14608134115209462,-0.05656469110073046,0.2001448786976044
3,cambio_usd,8,0.039349822602736693,-0.01930698759792861,0.1339554465086671,-0.07366471448011355,0.1894489213351549
3,cambio_usd,9,0.024844859948515423,-0.034109937646251726,0.12203325736335446,-0.08888017199264309,0.18053913636180488
3,cambio_usd,10,0.011351988901649774,-0.04827091214542485,0.1105198476487628,-0.10881188325481352,0.175307698326021
3,cambio_usd,11,-0.0014211472486869968,-0.05802910485422964,0.10278500061683718,-0.12090443559279351,0.16562358665446048
3,cambio_usd,12,-0.013510126894895683,-0.06863596274755038,0.09444467430963364,-0.13065638640815463,0.1564555390040287
3,cambio_usd,13,-0.02473741806034433,-0.075287249121422,0.08692437122564044,-0.14237632719364932,0.15009493873652766
3,cambio_usd,14,-0.03504413197313699,-0.08448062077536739,0.07699672567227621,-0.15257550992184285,0.14322352537491956
3,cambio_usd,15,-0.0444278148747851,-0.09337803346519244,0.06951942753430856,-0.1623696491093536,0.13413236515516452
3,cambio_usd,16,-0.05290211156289461,-0.10125224938129924,0.0639157466242299,-0.16785742765781508,0.12638357698743863
3,cambio_usd,17,-0.060462160759144935,-0.10918830348941419,0.0571494129186222,-0.17671739240315246,0.11614568913343755
3,cambio_usd,18,-0.06710564012005904,-0.1126366076423362,0.050707774852220035,-0.18408047873607294,0.10693689111500007
3,cambio_usd,19,-0.07284143332837477,-0.11743674505238508,0.04590952717765856,-0.18637496565659767,0.10047046660532424
3,cambio_usd,20,-0.07769054623462054,-0.12244569488865459,0.043711828549521575,-0.19192373505672988,0.09279257591159036
3,cambio_usd,21,-0.08168051280805991,-0.12605279202093533,0.03984931098910513,-0.19703709028495175,0.09039358425121122
3,cambio_usd,22,-0.0848435770889116,-0.13016728471124747,0.03397381633699028,-0.20320163256650947,0.08776385657423738
3,cambio_usd,23,-0.08721633029628102,-0.1337187176785081,0.029672151291700546,-0.20407309374144675,0.08442240416791286
3,cambio_usd,24,-0.08883959189856995,-0.1379756305955403,0.026198757844498245,-0.204896244020923,0.08044153585888332
3,cambio_usd,25,-0.08975748035940961,-0.13837186624386988,0.022942186346266307,-0.2035946466090323,0.07647631421450576
3,cambio_usd,26,-0.09001640556894606,-0.13917721245183282,0.020435633015210147,-0.2038011844913025,0.07293821752872379
3,cambio_usd,27,-0.08966424810044378,-0.14007482063558863,0.018860210399794075,-0.20497708877317583,0.07099898611512062
3,cambio_usd,28,-0.08874976507122596,-0.1378927845076704,0.017777541984814505,-0.2023403259738628,0.06829378607488552
3,cambio_usd,29,-0.08732206661805714,-0.13544339775609418,0.01653488872766727,-0.20307855866200555,0.06867315049466863
3,cambio_usd,30,-0.0854301347151584,-0.13418607552828024,0.01702905891986005,-0.20216860602464962,0.06641552009400734
3,cambio_usd,31,-0.08312239689086261,-0.13241769229750985,0.017065212267964966,-0.20008009453161624,0.06185276901806761
3,cambio_usd,32,-0.0804463722466266,-0.12906926774011113,0.015928432696432952,-0.19724037686181084,0.057869405406837236
3,cambio_usd,33,-0.07744837955563724,-0.12494804902504564,0.01642191979145393,-0.19364604502673263,0.056546785191669204
3,cambio_usd,34,-0.07417329404698761,-0.12156303063257655,0.016206311237549596,-0.18950654843930662,0.056653656926034454
3,cambio_usd,35,-0.07066434372390115,-0.1185302830060445,0.016816812961798308,-0.18531079696371558,0.05605793496242624
3,cambio_usd,36,-0.06696294128249859,-0.11322733349798483,0.01796598320980835,-0.1807556959937697,0.05546382128549974
3,cambio_usd,37,-0.063108547988682,-0.10924792685343841,0.01867784298352505,-0.18160769751736616,0.052194338110965355
3,cambio_usd,38,-0.05913856556497515,-0.1044595692440299,0.019910448128205502,-0.17320890287498747,0.05330191768718068
3,cambio_usd,39,-0.05508825238473671,-0.09910249874741754,0.02029435082018766,-0.16835917345003085,0.05526437381203244
3,cambio_usd,40,-0.05099066117800868,-0.09554809877316714,0.021909081133495597,-0.15854776549000368,0.05716387777551261
3,cambio_usd,41,-0.04687659613330856,-0.09086282036860976,0.021900592707747017,-0.15336398665229645,0.060167353778701665
3,cambio_usd,42,-0.0427745876588484,-0.08584755797622041,0.022184854818757174,-0.14778725017755576,0.05760979053263087
3,cambio_usd,43,-0.03871088327285642,-0.08337823321699246,0.022285212460005026,-0.1472732893050345,0.06063124135448889
