panel,variable,h,point
expectations_114,price_core_ipca_dw,13,0.004587411846885788
expectations_114,price_core_ipca_dw,14,-0.004627289844002436
expectations_114,price_core_ipca_dw,15,-0.013821800776030414
expectations_114,price_core_ipca_dw,16,-0.02276221624864895
expectations_114,price_core_ipca_dw,17,-0.031032295871090253
expectations_114,price_core_ipca_dw,18,-0.03874626552379485
expectations_114,price_core_ipca_dw,19,-0.04591487148858965
expectations_114,price_core_ipca_dw,20,-0.05239522127645513
expectations_114,price_core_ipca_dw,21,-0.05817856914201925
expectations_114,price_core_ipca_dw,22,-0.06329958401124144
expectations_114,price_core_ipca_dw,23,-0.06773740899945618
expectations_114,price_core_ipca_dw,24,-0.07148823845284531
expectations_114,price_core_ipca_dw,25,-0.07458425338520015
expectations_114,price_core_ipca_dw,26,-0.07704737830136223
expectations_114,price_core_ipca_dw,27,-0.07889469561552163
expectations_114,price_core_ipca_dw,28,-0.08015875405056214
expectations_114,price_core_ipca_dw,29,-0.08087393712479887
expectations_114,price_core_ipca_dw,30,-0.08107044272502645
expectations_114,price_core_ipca_dw,31,-0.08078287013049305
expectations_114,price_core_ipca_dw,32,-0.08004831374880411
expectations_114,price_core_ipca_dw,33,-0.07890205650062707
expectations_114,price_core_ipca_dw,34,-0.07737977078484452
expectations_114,price_core_ipca_dw,35,-0.07551805411533404
expectations_114,price_core_ipca_dw,36,-0.07335261060567322
expectations_114,price_core_ipca_dw,37,-0.07091835667426924
expectations_114,price_core_ipca_dw,38,-0.06824987429824471
expectations_114,price_core_ipca_dw,39,-0.06538083343251787
expectations_114,price_core_ipca_dw,40,-0.06234372102992855
expectations_114,price_core_ipca_dw,41,-0.05916996817604272
expectations_114,price_core_ipca_dw,42,-0.0558897901862926
expectations_114,price_core_ipca_dw,43,-0.052531977689366745
expectations_114,price_core_ipca_dw,44,-0.049123872458888544
expectations_114,price_core_ipca_dw,45,-0.04569131361517318
expectations_114,price_core_ipca_dw,46,-0.042258528614555965
expectations_114,price_core_ipca_dw,47,-0.03884808585080429
expectations_114,price_core_ipca_dw,48,-0.03548087210340152
expectations_114,price_igp_m,0,0.1157129725436357
expectations_114,price_igp_m,1,0.19441921633060516
expectations_114,price_igp_m,2,0.16415620401031092
expectations_114,price_igp_m,3,0.16396967428639492
expectations_114,price_igp_m,4,0.15203468966676603
expectations_114,price_igp_m,5,0.1144891103917515
expectations_114,price_igp_m,6,0.06442332033425686
expectations_114,price_igp_m,7,0.03277793546476792
expectations_114,price_igp_m,8,-0.0057440297984204395
expectations_114,price_igp_m,9,-0.04772464609399598
expectations_114,price_igp_m,10,-0.08267642334889573
expectations_114,price_igp_m,11,-0.11492794771555628
expectations_114,price_igp_m,12,-0.14704905438822297
expectations_114,price_igp_m,13,-0.17524688216429998
expectations_114,price_igp_m,14,-0.1994081465206906
expectations_114,price_igp_m,15,-0.2212909005409081
expectations_114,price_igp_m,16,-0.24000737827688878
expectations_114,price_igp_m,17,-0.2552056935095296
expectations_114,price_igp_m,18,-0.267552548829836
expectations_114,price_igp_m,19,-0.2771245659723226
expectations_114,price_igp_m,20,-0.28380664920220816
expectations_114,price_igp_m,21,-0.28788569886762805
expectations_114,price_igp_m,22,-0.28960459760846474
expectations_114,price_igp_m,23,-0.28904579422167304
expectations_114,price_igp_m,24,-0.28639695589365277
expectations_114,price_igp_m,25,-0.2818860025040593
expectations_114,price_igp_m,26,-0.2756738232414709
expectations_114,price_igp_m,27,-0.2679276923322881
expectations_114,price_igp_m,28,-0.2588407319752134
expectations_114,price_igp_m,29,-0.24858402111063294
expectations_114,price_igp_m,30,-0.23731573244552734
expectations_114,price_igp_m,31,-0.22519962191211867
expectations_114,price_igp_m,32,-0.21239113075858587
expectations_114,price_igp_m,33,-0.19903332739014803
expectations_114,price_igp_m,34,-0.18526474865844755
expectations_114,price_igp_m,35,-0.17121741405214166
expectations_114,price_igp_m,36,-0.15701333810276893
expectations_114,price_igp_m,37,-0.1427666294737916
expectations_114,price_igp_m,38,-0.1285840291010056
expectations_114,price_igp_m,39,-0.11456346495365682
expectations_114,price_igp_m,40,-0.10079429969406613
expectations_114,price_igp_m,41,-0.08735790884723971
expectations_114,price_igp_m,42,-0.07432736786623209
expectations_114,price_igp_m,43,-0.061767432244016866
expectations_114,price_igp_m,44,-0.04973490595859497
expectations_114,price_igp_m,45,-0.038278774044672635
expectations_114,price_igp_m,46,-0.027440316122698843
expectations_114,price_igp_m,47,-0.017253412163762524
expectations_114,price_igp_m,48,-0.007744839364763265
expectations_114,price_ipc,0,-0.09908291365610199
expectations_114,price_ipc,1,-0.05303774893943552
expectations_114,price_ipc,2,-0.07539030594080498
expectations_114,price_ipc,3,-0.024054762626984614
expectations_114,price_ipc,4,7.99034286881426e-4
expectations_114,price_ipc,5,0.012603532958075842
expectations_114,price_ipc,6,-0.002569409649076351
expectations_114,price_ipc,7,-0.006014891305274983
expectations_114,price_ipc,8,-0.011737846561498217
expectations_114,price_ipc,9,-0.029818689424711182
expectations_114,price_ipc,10,-0.04577399714748573
expectations_114,price_ipc,11,-0.05811048628042926
expectations_114,price_ipc,12,-0.07440642554214866
expectations_114,price_ipc,13,-0.08976636145318523
expectations_114,price_ipc,14,-0.10196481725287271
expectations_114,price_ipc,15,-0.11398435039250215
expectations_114,price_ipc,16,-0.12496133314546025
expectations_114,price_ipc,17,-0.13382157363631497
expectations_114,price_ipc,18,-0.1413240251061148
expectations_114,price_ipc,19,-0.14759167812185825
expectations_114,price_ipc,20,-0.1522623167210735
expectations_114,price_ipc,21,-0.15549140801709044
expectations_114,price_ipc,22,-0.1574824906698394
expectations_114,price_ipc,23,-0.15821183122539187
expectations_114,price_ipc,24,-0.15773903477012913
expectations_114,price_ipc,25,-0.15621546253872837
expectations_114,price_ipc,26,-0.1537253083092627
expectations_114,price_ipc,27,-0.15033722284584902
expectations_114,price_ipc,28,-0.14616300115257883
expectations_114,price_ipc,29,-0.14130271183981288
expectations_114,price_ipc,30,-0.13583593816585507
expectations_114,price_ipc,31,-0.12985260416537833
expectations_114,price_ipc,32,-0.12344222008636427
expectations_114,price_ipc,33,-0.1166822123196331
expectations_114,price_ipc,34,-0.10964794296079651
expectations_114,price_ipc,35,-0.10241354852653492
expectations_114,price_ipc,36,-0.09504632230711924
expectations_114,price_ipc,37,-0.08760859258726839
expectations_114,price_ipc,38,-0.08015952839529414
expectations_114,price_ipc,39,-0.07275341542261003
expectations_114,price_ipc,40,-0.06543953206672411
expectations_114,price_ipc,41,-0.058263092458638546
expectations_114,price_ipc,42,-0.051265002889555815
expectations_114,price_ipc,43,-0.044481627930900595
expectations_114,price_ipc,44,-0.03794515942670663
expectations_114,price_ipc,45,-0.031683755160500426
expectations_114,price_ipc,46,-0.02572150376146228
expectations_114,price_ipc,47,-0.020078601479915997
expectations_114,price_ipc,48,-0.014771549006506759
expectations_114,price_core_ipc,0,-0.006383220074285107
expectations_114,price_core_ipc,1,0.0030182707340540684
expectations_114,price_core_ipc,2,0.00751293401693114
expectations_114,price_core_ipc,3,0.016059423048332175
expectations_114,price_core_ipc,4,0.021396148216538707
expectations_114,price_core_ipc,5,0.026022667692769567
expectations_114,price_core_ipc,6,0.025104605077275396
expectations_114,price_core_ipc,7,0.024660437472081322
expectations_114,price_core_ipc,8,0.024294578222438
expectations_114,price_core_ipc,9,0.021366849642687407
expectations_114,price_core_ipc,10,0.01798495378646155
expectations_114,price_core_ipc,11,0.015030876066832151
expectations_114,price_core_ipc,12,0.011180697542626565
expectations_114,price_core_ipc,13,0.007100266178823716
expectations_114,price_core_ipc,14,0.0033225066895095625
expectations_114,price_core_ipc,15,-5.473032164736052e-4
expectations_114,price_core_ipc,16,-0.004402254226781596
expectations_114,price_core_ipc,17,-0.008014251679265871
expectations_114,price_core_ipc,18,-0.011439477892036165
expectations_114,price_core_ipc,19,-0.014686241314628642
expectations_114,price_core_ipc,20,-0.01767586976277265
expectations_114,price_core_ipc,21,-0.020396986970852918
expectations_114,price_core_ipc,22,-0.02286403927151496
expectations_114,price_core_ipc,23,-0.025061862000130858
expectations_114,price_core_ipc,24,-0.026981878237369528
expectations_114,price_core_ipc,25,-0.028635082698794327
expectations_114,price_core_ipc,26,-0.03002761249740742
expectations_114,price_core_ipc,27,-0.031162201170791652
expectations_114,price_core_ipc,28,-0.03204970066736912
expectations_114,price_core_ipc,29,-0.03270234547531544
expectations_114,price_core_ipc,30,-0.03313006370083955
expectations_114,price_core_ipc,31,-0.03334510277049222
expectations_114,price_core_ipc,32,-0.03336129861145715
expectations_114,price_core_ipc,33,-0.03319169757996582
expectations_114,price_core_ipc,34,-0.03284968613525647
expectations_114,price_core_ipc,35,-0.032349381565375715
expectations_114,price_core_ipc,36,-0.03170468086518802
expectations_114,price_core_ipc,37,-0.030929294885278406
expectations_114,price_core_ipc,38,-0.030037020696776804
expectations_114,price_core_ipc,39,-0.029041457292866123
expectations_114,price_core_ipc,40,-0.027955857293685108
expectations_114,price_core_ipc,41,-0.02679320142542853
expectations_114,price_core_ipc,42,-0.025566124856154292
expectations_114,price_core_ipc,43,-0.024286805971984796
expectations_114,price_core_ipc,44,-0.022966952125995213
expectations_114,price_core_ipc,45,-0.021617772092693537
expectations_114,price_core_ipc,46,-0.020249915048279953
expectations_114,price_core_ipc,47,-0.018873439381883378
expectations_114,price_core_ipc,48,-0.017497794737617665
expectations_114,price_incc,0,-0.004746257093376046
expectations_114,price_incc,1,0.02962791578179079
expectations_114,price_incc,2,0.0510997692284434
expectations_114,price_incc,3,0.02754779965038231
expectations_114,price_incc,4,0.022005745682901996
expectations_114,price_incc,5,0.01792759458972646
expectations_114,price_incc,6,6.724686813029891e-4
expectations_114,price_incc,7,-0.008345499857596304
expectations_114,price_incc,8,-0.015457452777943173
expectations_114,price_incc,9,-0.024607626974226544
expectations_114,price_incc,10,-0.03192347912347672
expectations_114,price_incc,11,-0.037570448805016976
expectations_114,price_incc,12,-0.04305918560437935
expectations_114,price_incc,13,-0.047968767479614746
expectations_114,price_incc,14,-0.051840801243814454
expectations_114,price_incc,15,-0.055078358493668204
expectations_114,price_incc,16,-0.05785767009226798
expectations_114,price_incc,17,-0.05998833573040782
expectations_114,price_incc,18,-0.06149773881310548
expectations_114,price_incc,19,-0.062561202557436
expectations_114,price_incc,20,-0.06315228626170816
expectations_114,price_incc,21,-0.06325495644275325
expectations_114,price_incc,22,-0.06295965933434253
expectations_114,price_incc,23,-0.062297313765682275
expectations_114,price_incc,24,-0.06127266776750105
expectations_114,price_incc,25,-0.05993149898840131
expectations_114,price_incc,26,-0.058312360559979376
expectations_114,price_incc,27,-0.05643632168273989
expectations_114,price_incc,28,-0.054334582282073066
expectations_114,price_incc,29,-0.052040881010245954
expectations_114,price_incc,30,-0.04958178899423277
expectations_114,price_incc,31,-0.04698417093653372
expectations_114,price_incc,32,-0.04427645638386375
expectations_114,price_incc,33,-0.04148445772062398
expectations_114,price_incc,34,-0.038632266319860026
expectations_114,price_incc,35,-0.035743746140411314
expectations_114,price_incc,36,-0.03284133043069321
expectations_114,price_incc,37,-0.02994563582191561
expectations_114,price_incc,38,-0.0270760986657555
expectations_114,price_incc,39,-0.02425079227635992
expectations_114,price_incc,40,-0.021486103160715114
expectations_114,price_incc,41,-0.018796903814859038
expectations_114,price_incc,42,-0.01619660309883719
expectations_114,price_incc,43,-0.013697025488721015
expectations_114,price_incc,44,-0.011308449752725092
expectations_114,price_incc,45,-0.009039684011785775
expectations_114,price_incc,46,-0.006898066485290767
expectations_114,price_incc,47,-0.004889499609988895
expectations_114,price_incc,48,-0.0030185230907037166
expectations_114,price_inpc,0,-0.07757521546728172
expectations_114,price_inpc,1,-0.016664807997373517
expectations_114,price_inpc,2,-0.017845093172482913
expectations_114,price_inpc,3,0.023554898761661815
expectations_114,price_inpc,4,0.04729020506906708
expectations_114,price_inpc,5,0.06084781881034333
expectations_114,price_inpc,6,0.04056687186607574
expectations_114,price_inpc,7,0.0323169799400168
expectations_114,price_inpc,8,0.02361701525308465
expectations_114,price_inpc,9,7.585728854924399e-4
expectations_114,price_inpc,10,-0.02076716568940743
expectations_114,price_inpc,11,-0.03810197870935981
expectations_114,price_inpc,12,-0.05971711344556241
expectations_114,price_inpc,13,-0.080757808145234
expectations_114,price_inpc,14,-0.0984666514586031
expectations_114,price_inpc,15,-0.11584618408499513
expectations_114,price_inpc,16,-0.13215537803555405
expectations_114,price_inpc,17,-0.14614210021583873
expectations_114,price_inpc,18,-0.15846583154720184
expectations_114,price_inpc,19,-0.16929735587581657
expectations_114,price_inpc,20,-0.17823116089971666
expectations_114,price_inpc,21,-0.18536000838639005
expectations_114,price_inpc,22,-0.19089538856956925
expectations_114,price_inpc,23,-0.1948124232881894
expectations_114,price_inpc,24,-0.19714888392535163
expectations_114,price_inpc,25,-0.19805842557316738
expectations_114,price_inpc,26,-0.19763555771400168
expectations_114,price_inpc,27,-0.19595113862938232
expectations_114,price_inpc,28,-0.1931251608949235
expectations_114,price_inpc,29,-0.18927253378424685
expectations_114,price_inpc,30,-0.18448641263180288
expectations_114,price_inpc,31,-0.1788713169589891
expectations_114,price_inpc,32,-0.17253456542350332
expectations_114,price_inpc,33,-0.1655719956885512
expectations_114,price_inpc,34,-0.15807748007638037
expectations_114,price_inpc,35,-0.15014477452113603
expectations_114,price_inpc,36,-0.14186130552316983
expectations_114,price_inpc,37,-0.13330942139111396
expectations_114,price_inpc,38,-0.12456841187100066
expectations_114,price_inpc,39,-0.11571269294049433
expectations_114,price_inpc,40,-0.1068113345482789
expectations_114,price_inpc,41,-0.09792894357496387
expectations_114,price_inpc,42,-0.089125388311502865
expectations_114,price_inpc,43,-0.08045540095155276
expectations_114,price_inpc,44,-0.07196884798326993
expectations_114,price_inpc,45,-0.0637108277897033
expectations_114,price_inpc,46,-0.05572155754398571
expectations_114,price_inpc,47,-0.04803647909441259
expectations_114,price_inpc,48,-0.0406864187827571
expectations_114,price_ipp,0,0.37711492153516163
expectations_114,price_ipp,1,0.455445566851208
expectations_114,price_ipp,2,0.2332012975586729
expectations_114,price_ipp,3,0.27884784196253043
expectations_114,price_ipp,4,0.23339930988764174
expectations_114,price_ipp,5,0.09851988457075123
expectations_114,price_ipp,6,0.01952778712039377
expectations_114,price_ipp,7,-0.02643807198747145
expectations_114,price_ipp,8,-0.11070662238967885
expectations_114,price_ipp,9,-0.1755925873673402
expectations_114,price_ipp,10,-0.21731970566486966
expectations_114,price_ipp,11,-0.2633831709374076
expectations_114,price_ipp,12,-0.302779512481872
expectations_114,price_ipp,13,-0.3298124837311246
expectations_114,price_ipp,14,-0.351571678951175
expectations_114,price_ipp,15,-0.36893271795718646
expectations_114,price_ipp,16,-0.3789473191966888
expectations_114,price_ipp,17,-0.3833331527458851
expectations_114,price_ipp,18,-0.3837912006814912
expectations_114,price_ipp,19,-0.37977559642063446
expectations_114,price_ipp,20,-0.37165186949855483
expectations_114,price_ipp,21,-0.36051026371106787
expectations_114,price_ipp,22,-0.3466284691080185
expectations_114,price_ipp,23,-0.33019927200597965
expectations_114,price_ipp,24,-0.311823971819679
expectations_114,price_ipp,25,-0.2918992518425512
expectations_114,price_ipp,26,-0.2706485480534453
expectations_114,price_ipp,27,-0.2484192655783952
expectations_114,price_ipp,28,-0.22553496858358046
expectations_114,price_ipp,29,-0.20221744573571093
expectations_114,price_ipp,30,-0.17869672870998599
expectations_114,price_ipp,31,-0.15520438820500584
expectations_114,price_ipp,32,-0.13192560331378275
expectations_114,price_ipp,33,-0.10902562928230093
expectations_114,price_ipp,34,-0.08666416220740505
expectations_114,price_ipp,35,-0.06497860191458141
expectations_114,price_ipp,36,-0.044085961134254364
expectations_114,price_ipp,37,-0.024091920540277086
expectations_114,price_ipp,38,-0.00508764097408015
expectations_114,price_ipp,39,0.012851941927845292
expectations_114,price_ipp,40,0.02966451350571361
expectations_114,price_ipp,41,0.045299815150583074
expectations_114,price_ipp,42,0.059720442558550496
expectations_114,price_ipp,43,0.07290057201359622
expectations_114,price_ipp,44,0.08482489772552822
